,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
956523,3031,1053,2,972526871,M,18,4,48135,Normal Life (1996),Crime|Drama,False
518389,1413,898,3,998094354,M,18,3,98122,"Philadelphia Story, The (1940)",Comedy|Romance,False
763200,3971,719,4,967070527,F,18,4,80228,Multiplicity (1996),Comedy,False
775563,1697,1457,4,974710381,F,18,4,98052,Fools Rush In (1997),Comedy|Romance,False
95541,695,3257,2,975560703,F,18,1,04240,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
637684,4124,1614,4,965444474,M,25,18,62330-1408,In & Out (1997),Comedy,False
801597,29,3366,2,978136307,M,35,7,33407,Where Eagles Dare (1969),Action|Adventure|War,False
369073,4345,1277,3,966435520,F,25,14,44304,Cyrano de Bergerac (1990),Action|Drama|Romance,False
462574,2645,3039,4,973560157,M,25,7,60657,Trading Places (1983),Comedy,False
552913,5874,208,2,957562081,M,25,4,01002,Waterworld (1995),Action|Adventure,False
717849,255,849,4,976680128,M,35,0,85310,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,False
36295,5930,588,4,957231675,F,35,17,78681,Aladdin (1992),Animation|Children's|Comedy|Musical,False
776278,5268,852,3,961172310,F,25,2,68502,Tin Cup (1996),Comedy|Romance,False
833715,3182,2383,3,968779641,M,25,12,12866,Police Academy 6: City Under Siege (1989),Comedy,False
373198,3122,3173,1,969326031,F,25,7,22209,Any Given Sunday (1999),Drama,False
991141,2106,343,1,985802270,F,18,20,495321,"Baby-Sitters Club, The (1995)",Children's,False
614115,2484,553,5,974148547,M,45,5,31901,Tombstone (1993),Western,False
946126,482,2280,4,976241362,M,25,14,55305,Clay Pigeons (1998),Crime,False
764195,4153,2053,4,965345486,M,50,17,16801,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,False
230499,2165,288,1,974613046,M,25,7,32836,Natural Born Killers (1994),Action|Thriller,False
379958,2181,555,2,975634667,M,25,0,45245,True Romance (1993),Action|Crime|Romance,False
71732,2098,1210,5,974652753,M,35,20,48067,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
127163,1119,590,4,974915817,M,35,1,90504,Dances with Wolves (1990),Adventure|Drama|Western,False
468999,1501,1009,4,974931620,M,25,11,75801,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,False
765646,4103,3360,1,965411648,M,18,16,11211,Hoosiers (1986),Drama,False
727530,4161,3835,1,965338121,M,45,0,90404,"Crush, The (1993)",Thriller,False
365249,3199,161,4,968631809,M,18,0,57106,Crimson Tide (1995),Drama|Thriller|War,False
913503,1916,3789,5,974692557,M,45,7,90405,"Pawnbroker, The (1965)",Drama,False
166861,892,3451,5,975229696,M,35,0,76031,Guess Who's Coming to Dinner (1967),Comedy|Drama,False
636688,1666,293,3,974711873,M,25,14,15241,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,False
910501,205,3811,3,976923859,M,35,12,97333,Breaker Morant (1980),Drama|War,False
482945,1131,923,5,974901480,M,56,13,12570,Citizen Kane (1941),Drama,False
534667,1516,543,3,976292761,F,25,12,53154,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,False
112728,4013,442,2,965536456,M,25,1,77803,Demolition Man (1993),Action|Sci-Fi,False
124061,2393,1372,4,974382817,M,56,13,13123,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,False
379086,5482,337,4,959972774,M,18,7,10014,What's Eating Gilbert Grape (1993),Drama,False
34340,4168,3186,4,965334800,F,45,6,37766,"Girl, Interrupted (1999)",Drama,False
156050,1790,1090,5,974705899,M,25,0,19152,Platoon (1986),Drama|War,False
151091,386,235,4,976303078,M,25,0,55408,Ed Wood (1994),Comedy|Drama,False
227991,899,2333,4,975219605,F,25,1,30605,Gods and Monsters (1998),Drama,False
358472,5888,3500,4,957794970,M,25,20,64114,Mr. Saturday Night (1992),Comedy|Drama,False
494565,2857,3066,3,972510164,M,25,0,10469,Tora! Tora! Tora! (1970),War,False
112448,1639,442,2,975142604,M,25,17,95405,Demolition Man (1993),Action|Sci-Fi,False
428669,4096,3363,4,965418990,M,25,15,60004,American Graffiti (1973),Comedy|Drama,False
519415,713,899,4,975535512,M,35,7,79912,Singin' in the Rain (1952),Musical|Romance,False
253136,1451,3081,4,974762153,M,35,20,90012,Sleepy Hollow (1999),Horror|Romance,False
155066,1263,165,4,974819611,M,1,10,81301,Die Hard: With a Vengeance (1995),Action|Thriller,False
802337,5423,3102,5,960148103,F,50,5,60714,Jagged Edge (1985),Thriller,False
811268,5082,2936,5,962407461,M,35,1,23185,Sullivan's Travels (1942),Comedy,False
386936,3065,2329,5,970001994,F,18,4,48135,American History X (1998),Drama,False
378501,327,337,4,976398911,M,35,18,55448,What's Eating Gilbert Grape (1993),Drama,False
61557,1203,647,4,992725887,F,25,1,06417,Courage Under Fire (1996),Drama|War,False
813913,998,3821,4,975191557,M,45,20,10019,Nutty Professor II: The Klumps (2000),Comedy,False
257515,4916,2282,1,962676327,M,18,20,85054,Pecker (1998),Comedy|Drama,False
880705,5675,2827,2,958685961,M,35,14,30030,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,False
399557,4126,1343,2,989237410,M,25,17,53188,Cape Fear (1991),Thriller,False
637642,3675,1614,4,966363610,M,35,7,06680,In & Out (1997),Comedy,False
44934,5647,1961,5,958873278,M,18,1,62522,Rain Man (1988),Drama,False
65856,663,2628,4,975652535,F,25,7,12345,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
887851,3834,1352,4,966403702,M,18,2,02322,Albino Alligator (1996),Crime|Thriller,False
80043,301,2126,2,976504968,M,18,4,61820,Snake Eyes (1998),Action|Crime|Mystery|Thriller,False
729525,4488,2478,2,965011912,M,35,7,72703,Three Amigos! (1986),Comedy|Western,False
106657,5948,1945,5,957191982,M,56,13,12124,On the Waterfront (1954),Crime|Drama,False
549624,5423,1234,5,960149011,F,50,5,60714,"Sting, The (1973)",Comedy|Crime,False
52949,1523,2028,4,974745039,M,25,17,95209,Saving Private Ryan (1998),Action|Drama|War,False
543901,4682,2393,4,963681424,M,25,7,05346,Star Trek: Insurrection (1998),Action|Sci-Fi,False
271986,3464,1923,4,967246896,F,25,14,78251,There's Something About Mary (1998),Comedy,False
692500,2665,2646,1,974822611,M,35,11,98443,House of Dracula (1945),Horror,False
745881,715,2917,4,975534168,M,18,0,53715,Body Heat (1981),Crime|Thriller,False
280681,1632,3100,2,974720499,M,25,16,94120,"River Runs Through It, A (1992)",Drama,False
222709,3356,1201,4,967698592,M,35,7,95031,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
616191,1285,1804,3,974878421,M,35,4,98125,"Newton Boys, The (1998)",Crime|Drama,False
8667,3892,1287,5,965798228,M,25,20,91505,Ben-Hur (1959),Action|Adventure|Drama,False
694049,4658,1350,2,963879751,M,25,4,99163,"Omen, The (1976)",Horror,False
996550,4062,3848,4,965482334,M,25,7,60559,Silent Fall (1994),Drama|Thriller,False
858423,4728,3802,4,963351322,M,25,19,31401,Freejack (1992),Action|Sci-Fi,False
827938,2895,3760,5,972417250,M,25,11,07039,"Kentucky Fried Movie, The (1977)",Comedy,False
669185,3311,3705,2,967960653,M,25,4,90039,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,False
377884,2886,2023,5,972148060,M,18,4,60073,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
533801,4484,541,5,965017071,F,25,17,94613,Blade Runner (1982),Film-Noir|Sci-Fi,False
874478,5689,835,3,960784536,M,25,0,84119,Foxfire (1996),Drama,False
10096,5161,2804,1,961908248,M,25,4,30052,"Christmas Story, A (1983)",Comedy|Drama,False
834656,5761,1760,3,982013255,M,25,20,90048,Spice World (1997),Comedy|Musical,False
277666,1969,3176,5,974686201,F,25,3,92116,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
90888,712,1544,3,975602387,M,25,0,95136,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,False
434532,2010,2133,1,974680616,M,18,4,81520,Adventures in Babysitting (1987),Adventure|Comedy,False
323160,2572,36,4,973908032,M,35,14,75005,Dead Man Walking (1995),Drama,False
997580,5111,2960,4,962335346,M,35,2,78006,Beefcake (1999),Drama,False
356895,4217,1682,4,965317760,M,18,4,18042,"Truman Show, The (1998)",Drama,False
787037,1069,74,1,974944699,M,25,20,98105,Bed of Roses (1996),Drama|Romance,False
902999,732,2114,5,975495525,M,25,7,07030,"Outsiders, The (1983)",Drama,False
829983,1613,1231,3,974737732,M,18,20,61801,"Right Stuff, The (1983)",Drama,False
893086,1291,3342,3,1012968624,F,35,0,10011,Birdy (1984),Drama|War,False
872061,3539,1971,3,967017174,F,25,4,77006,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,False
334093,3999,2802,4,965573149,M,35,17,30701,Tequila Sunrise (1988),Action|Romance|Thriller,False
639750,3274,2288,3,979767165,M,25,20,02062,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
907652,2324,3201,4,974435333,M,35,17,50321,Five Easy Pieces (1970),Drama,False
704301,839,1219,5,980757300,M,25,0,98103,Psycho (1960),Horror|Thriller,False
271845,2870,1923,4,972439211,M,50,18,95472,There's Something About Mary (1998),Comedy,False
816803,2811,154,3,972756432,M,25,19,94122,Belle de jour (1967),Drama,False
364803,5426,1120,2,960101562,M,25,14,95821,"People vs. Larry Flynt, The (1996)",Drama,False
194090,560,653,4,976047952,M,45,15,81335,Dragonheart (1996),Action|Adventure|Fantasy,False
710881,26,1347,2,978146940,M,25,7,23112,"Nightmare on Elm Street, A (1984)",Horror,False
715325,5795,185,1,958151880,M,25,1,92688,"Net, The (1995)",Sci-Fi|Thriller,False
665477,3807,1876,4,970439316,F,35,19,32095,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
94685,1640,3256,2,974717170,M,35,17,95610,Patriot Games (1992),Action|Thriller,False
414506,3471,3623,4,968032464,M,18,4,80302,Mission: Impossible 2 (2000),Action|Thriller,False
23761,1234,1270,4,974833957,M,18,4,91006,Back to the Future (1985),Comedy|Sci-Fi,False
818104,3992,3018,3,965594632,M,25,4,32653,Re-Animator (1985),Horror,False
867167,4784,909,5,963005342,F,35,6,48105,"Apartment, The (1960)",Comedy|Drama,False
806850,1137,2065,5,982912778,M,18,4,13165,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,False
447824,5733,1278,5,958432838,M,25,4,48109,Young Frankenstein (1974),Comedy|Horror,False
346328,5995,1959,5,956855720,F,35,1,14618,Out of Africa (1985),Drama|Romance,False
539827,4800,1220,4,962990083,M,18,4,80521,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
281850,1391,2599,4,974770126,M,35,15,20723,Election (1999),Comedy,False
212343,639,2081,4,981088461,M,45,17,85202,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
441199,2526,596,4,974065622,M,56,13,37923,Pinocchio (1940),Animation|Children's,False
497535,411,943,3,976387857,F,45,1,43214,"Ghost and Mrs. Muir, The (1947)",Drama|Romance,False
812813,4575,3349,5,964446329,F,1,10,03608,"Perils of Pauline, The (1947)",Comedy,False
200701,412,733,5,976638542,M,35,15,55117,"Rock, The (1996)",Action|Adventure|Thriller,False
299651,5082,1730,2,962407243,M,35,1,23185,Kundun (1997),Drama,False
539445,3285,1220,5,968116858,M,25,4,44706,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
470703,5001,2316,5,1019973166,F,25,2,63119,Practical Magic (1998),Drama|Romance,False
483193,2507,923,4,974081120,M,25,4,94107,Citizen Kane (1941),Drama,False
72815,4404,1210,3,965155999,M,25,1,57106,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
631758,1635,2664,5,974717201,M,25,0,97212,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,False
367645,5256,454,4,961273510,M,25,16,30269,"Firm, The (1993)",Drama|Thriller,False
814469,4086,1680,4,965434049,F,1,10,55391,Sliding Doors (1998),Drama|Romance,False
828295,4979,3693,3,962608332,M,35,2,55423,"Toxic Avenger, The (1985)",Comedy|Horror,False
591218,5301,1982,2,960976600,M,25,17,00693,Halloween (1978),Horror,False
94390,5949,3255,4,970349126,M,18,17,47901,"League of Their Own, A (1992)",Comedy|Drama,False
71411,1414,1210,5,974760718,M,18,4,85035,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
617202,2063,2391,2,974659801,M,25,4,43138,"Simple Plan, A (1998)",Crime|Thriller,False
132937,3650,736,2,970772384,M,25,0,60611,Twister (1996),Action|Adventure|Romance|Thriller,False
661767,1941,2085,5,974854645,M,35,17,94550,101 Dalmatians (1961),Animation|Children's,False
469460,509,333,4,976206599,M,25,2,55125,Tommy Boy (1995),Comedy,False
950093,1962,1993,1,974759424,F,18,1,60914,Child's Play 3 (1992),Horror,False
451119,5763,316,1,958835568,F,25,1,08904,Stargate (1994),Action|Adventure|Sci-Fi,False
442300,744,2140,4,975468686,M,25,17,77007,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,False
667263,1632,1013,1,974719478,M,25,16,94120,"Parent Trap, The (1961)",Children's|Drama,False
958027,5755,147,3,958281752,F,35,2,78744,"Basketball Diaries, The (1995)",Drama,False
962292,2895,3135,4,973191686,M,25,11,07039,"Great Santini, The (1979)",Drama,False
96298,531,110,3,978970296,F,18,14,22206,Braveheart (1995),Action|Drama|War,False
28663,2424,48,3,974691978,M,25,17,95035,Pocahontas (1995),Animation|Children's|Musical|Romance,False
874222,4934,1359,2,1001708447,F,25,0,55108,Jingle All the Way (1996),Adventure|Children's|Comedy,False
368015,5394,1701,4,981231149,M,18,0,60618,Deconstructing Harry (1997),Comedy|Drama,False
687462,2638,1321,4,974177225,M,25,14,06405,"American Werewolf in London, An (1981)",Horror,False
432618,2907,2,5,971820437,F,35,5,12345,Jumanji (1995),Adventure|Children's|Fantasy,False
915639,1666,1629,3,974713006,M,25,14,15241,"MatchMaker, The (1997)",Comedy|Romance,False
656459,1266,2573,3,978576736,M,25,4,18104,Tango (1998),Drama,False
285617,130,1722,5,977432233,M,35,17,50021,Tomorrow Never Dies (1997),Action|Romance|Thriller,False
215095,3916,1214,5,965747186,M,25,4,02134,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
470714,5306,2316,3,961013887,F,25,17,92121,Practical Magic (1998),Drama|Romance,False
351665,3228,474,5,968416867,M,25,14,05448,In the Line of Fire (1993),Action|Thriller,False
516269,2306,969,5,974493015,F,18,4,02138,"African Queen, The (1951)",Action|Adventure|Romance|War,False
643457,4448,3827,3,966281176,M,25,14,06880,Space Cowboys (2000),Action|Sci-Fi,False
687105,1598,3930,4,974733065,M,35,13,76548,"Creature From the Black Lagoon, The (1954)",Horror,False
112048,3029,515,3,970363539,M,18,4,92037,"Remains of the Day, The (1993)",Drama,False
53230,2129,2028,4,983417654,M,25,5,04103,Saving Private Ryan (1998),Action|Drama|War,False
940586,1667,204,3,975018012,M,50,16,98516,Under Siege 2: Dark Territory (1995),Action,False
726695,4043,3258,3,965504030,F,25,15,94002,Death Becomes Her (1992),Comedy,False
445684,3301,1276,5,968035112,F,25,2,85719,Cool Hand Luke (1967),Comedy|Drama,False
494503,948,3066,5,975148398,M,56,12,43056,Tora! Tora! Tora! (1970),War,False
998187,890,1575,1,975235364,M,18,4,92153,Gabbeh (1996),Drama,False
697278,5173,3208,2,961863393,M,1,10,60423,Loaded Weapon 1 (1993),Action|Comedy,False
802224,3100,3102,4,969591524,F,25,6,91423,Jagged Edge (1985),Thriller,False
101244,2906,3471,3,971836377,M,35,19,55421,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
892821,1676,2606,5,974708709,M,18,4,91301,Idle Hands (1999),Comedy|Horror,False
758862,5615,2915,5,959306797,M,35,7,07028,Risky Business (1983),Comedy,False
634359,2928,3700,3,971555702,M,25,2,90068,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,False
590123,1866,2694,3,974760799,M,25,7,94043,Big Daddy (1999),Comedy,False
166551,2771,1385,1,974252833,M,18,1,92037,Under Siege (1992),Action,False
695712,3693,842,2,966378274,M,25,15,94062,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,False
868618,5131,289,4,962131964,F,25,1,77707,Only You (1994),Comedy|Romance,False
108822,3074,2858,4,982532827,M,25,0,23451,American Beauty (1999),Comedy|Drama,False
540937,5572,1080,5,959302629,F,25,4,63119,Monty Python's Life of Brian (1979),Comedy,False
666982,4660,2248,5,963873766,F,18,4,06074,Say Anything... (1989),Comedy|Drama|Romance,False
844237,1266,1827,3,978578129,M,25,4,18104,"Big One, The (1997)",Comedy|Documentary,False
416796,1301,1233,4,974786762,F,25,2,10475,"Boat, The (Das Boot) (1981)",Action|Drama|War,False
635833,1551,2912,3,981574665,M,25,11,20008,"Limey, The (1999)",Action|Crime|Drama,False
301714,5676,1732,5,958676436,M,25,20,78746,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,False
113195,5153,2312,4,961971008,M,25,7,60046,Children of a Lesser God (1986),Drama,False
532593,429,541,3,976258137,M,18,0,54901,Blade Runner (1982),Film-Noir|Sci-Fi,False
553929,4828,2045,4,962905870,F,18,20,60194,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,False
50954,1926,1029,4,974775046,F,1,0,95404,Dumbo (1941),Animation|Children's|Musical,False
991786,1387,1163,4,974766696,F,50,13,94702,Mina Tannenbaum (1994),Drama,False
255888,5317,1268,5,972356628,F,25,0,02138,Pump Up the Volume (1990),Drama,False
365684,1164,1411,4,979773141,F,25,19,90020,Hamlet (1996),Drama,False
731887,2232,3507,4,978356351,M,25,14,60061,"Odd Couple, The (1968)",Comedy,False
239883,1077,2700,2,975105093,M,25,3,60660,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
846524,3251,1963,5,968289962,M,35,17,15330,Take the Money and Run (1969),Comedy,False
446004,5161,1276,5,961907887,M,25,4,30052,Cool Hand Luke (1967),Comedy|Drama,False
438654,1695,2640,3,974707842,M,25,1,97206,Superman (1978),Action|Adventure|Sci-Fi,False
535156,5779,543,4,958173509,M,25,5,10011,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,False
914890,4007,1363,1,965550454,M,35,12,88005,"Preacher's Wife, The (1996)",Drama,False
147938,910,1597,3,975208796,F,50,0,98226,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
651935,2567,2985,3,973961784,M,25,0,06451,Robocop (1987),Action|Crime|Sci-Fi,False
752582,5888,2973,5,957480017,M,25,20,64114,Crimes and Misdemeanors (1989),Comedy,False
179572,4837,356,4,962893637,M,25,5,46254,Forrest Gump (1994),Comedy|Romance|War,False
966610,319,2594,4,976425154,F,50,6,33436,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,False
648249,3620,707,2,972785150,M,25,7,94117,Mulholland Falls (1996),Crime|Film-Noir|Thriller,False
599620,767,832,3,1022713014,M,25,12,45241,Ransom (1996),Drama|Thriller,False
894782,4478,307,4,983907692,M,1,12,02138,Three Colors: Blue (1993),Drama,False
94101,4169,3255,4,973310898,M,50,0,66048,"League of Their Own, A (1992)",Comedy|Drama,False
813226,235,28,5,976771676,M,25,0,98153,Persuasion (1995),Romance,False
720695,4277,798,4,965388420,M,35,16,98133,Daylight (1996),Action|Adventure|Thriller,False
184292,4580,1641,4,964480660,F,56,13,97113,"Full Monty, The (1997)",Comedy,False
698619,531,3082,2,994109448,F,18,14,22206,"World Is Not Enough, The (1999)",Action|Thriller,False
484857,3585,924,4,966696506,M,35,20,60640,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
783526,3182,1556,1,968782045,M,25,12,12866,Speed 2: Cruise Control (1997),Action|Romance|Thriller,False
523305,4055,3247,3,965492228,M,50,0,98826,Sister Act (1992),Comedy|Crime,False
134657,3145,1198,4,968975081,M,18,4,02138,Raiders of the Lost Ark (1981),Action|Adventure,False
185643,4408,1394,3,965166287,F,45,2,19033,Raising Arizona (1987),Comedy,False
990356,4153,840,4,965345508,M,50,17,16801,House Arrest (1996),Comedy,False
584433,3589,2528,2,966655028,F,45,0,80010,Logan's Run (1976),Action|Adventure|Sci-Fi,False
828436,1607,1086,3,974734357,M,45,1,02135,Dial M for Murder (1954),Mystery|Thriller,False
